OID_;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;IstRad;IstPKW;IstFuss;IstKrad;IstSonstige;ULICHTVERH;IstGkfz;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84;UIDENTSTLAE;IstStrassenzustand
155542;5;1;62;24;2021;11;10;3;3;5;3;1;1;0;0;0;0;0;341610,982999703846872;5670721,833999076858163;6,734551444000033;51,165973910000048;5211109513210280000;0
155543;5;1;12;0;2021;12;8;4;3;0;5;1;1;0;0;0;0;0;344895,077377610839903;5706648,570214645937085;6,765846628000077;51,489682687000027;5211201501115290000;1
155545;5;1;12;0;2021;5;17;1;3;5;3;1;1;0;0;0;0;0;344265,642399639822543;5710813,416919203475118;6,754948339000066;51,526930056000026;5210523501134110000;0
155547;5;1;70;48;2021;4;11;3;2;1;5;1;1;0;0;0;0;0;337743,685324543155730;5726829,125827834010124;6,653604205000022;51,668979959000069;5210420518100780000;0
155548;5;1;12;0;2021;6;8;2;3;5;6;1;1;0;0;0;0;0;340530,952300080098212;5696081,271938493475318;6,707798853000043;51,393525886000077;5210614501214580000;0
155549;5;3;62;32;2021;3;14;1;3;0;7;1;0;1;0;0;0;0;337703,748924078419805;5638215,902093434706330;6,693260268000074;50,872808680000048;5210328602400800000;0
155551;5;1;11;0;2021;12;12;6;3;1;5;1;1;0;0;0;0;0;344626,116495675407350;5676125,258071446791291;6,775304271000039;51,215352909000046;5211203500300000000;0
155553;5;1;12;0;2021;9;21;6;3;0;1;1;0;0;0;0;2;0;339540,426105421967804;5698157,477242048829794;6,692634459000033;51,411900486000036;5210924501213460000;0
155554;5;1;12;0;2021;11;9;4;3;5;3;1;1;0;0;0;0;0;336866,672999663278461;5696378,025998909026384;6,655039142000021;51,395150417000082;5211124501215470000;0
155555;5;5;54;48;2021;11;18;3;3;5;3;1;1;0;0;0;2;0;341156,936481074430048;5745400,964128097519279;6,694435437000038;51,836806105000051;5211116705000370000;1
155556;5;1;70;8;2021;12;2;7;3;0;7;1;0;0;0;0;2;0;344892,649866066873074;5714420,776958847418427;6,762389916000075;51,559514035000063;5211204518400080000;1
155560;5;1;70;44;2021;11;9;2;3;5;3;1;1;0;0;0;0;0;340486,106081890873611;5719100,120377078652382;6,696749318000059;51,600325983000062;5211115518120040000;0
155562;5;3;62;36;2021;5;16;6;3;0;5;1;0;0;1;0;0;0;343046,297973031178117;5647683,126623274758458;6,765059009000026;50,959354657000063;5210521602300830000;0
155569;5;1;12;0;2021;6;14;5;3;0;1;1;0;0;0;0;0;0;345345,640698457136750;5692167,208493318408728;6,778651786000069;51,359690176000072;5210617501325180000;0
155573;5;1;12;0;2021;6;15;3;3;0;5;1;1;0;0;0;0;0;343620,290581222623587;5710636,153603633865714;6,745731428000056;51,525159060000078;5210622501134070000;0
155574;5;3;62;36;2021;5;17;2;3;0;1;1;0;0;0;0;0;0;342370,595886428840458;5654196,192331070080400;6,752619507000077;51,017694037000069;5210517602300200000;1
155575;5;1;62;24;2021;4;14;7;2;1;5;1;1;0;0;0;0;0;338010,779999670572579;5671926,611998965963721;6,682559355000024;51,175790529000039;5210417513210270000;0
155579;5;1;62;24;2021;12;12;3;2;0;1;1;0;0;0;0;0;0;337136,199294098652899;5675156,299540325999260;6,668594016000043;51,204560079000032;5211207513210590000;1
155583;5;5;54;8;2021;10;16;7;3;4;6;1;0;0;0;0;0;0;337769,895999678410590;5746387,341998904943466;6,644855230000076;51,844693834000054;5211023705000660000;0
155586;5;1;11;0;2021;9;14;2;3;5;3;1;1;0;0;0;0;0;343242,063999721780419;5687277,310999115929008;6,750614710000036;51,315177725000069;5210920500200070000;0
155588;5;1;62;24;2021;6;17;1;3;0;1;1;0;0;0;0;0;0;339095,872688684612513;5674062,805193595588207;6,697112588000039;51,195290466000074;5210613513210080000;0
155589;5;1;12;0;2021;2;20;1;3;0;7;1;1;0;0;0;2;0;342755,441718494519591;5694973,237353269010782;6,740237345000025;51,384191126000076;5210214501324480000;2
155590;5;1;62;22;2021;11;7;3;3;5;3;1;1;0;0;0;2;0;339080,992791043594480;5679754,427921734750271;6,694345201000033;51,246424820000072;5211130513130940000;1
155591;5;1;11;0;2021;11;15;6;3;5;3;1;1;0;0;0;0;0;344091,843040668405592;5673989,406949603930116;6,768588575000024;51,196015907000060;5211126500300100000;0
155593;5;1;11;0;2021;1;12;1;3;5;3;1;1;0;0;0;0;0;340838,013243271037936;5678228,214971028268337;6,720176651000031;51,233204774000058;5210117500100050000;1
155594;5;5;54;48;2021;9;10;6;3;0;1;1;0;0;0;0;0;0;340857,952111192047596;5745230,540947243571281;6,690177942000048;51,835189932000048;5210910705000790000;0
155598;5;1;12;0;2021;11;11;2;3;2;6;1;1;0;0;0;0;0;338582,860611383803189;5703355,573364006355405;6,676507740000034;51,458330678000038;5211101501223390000;0
155601;5;1;11;0;2021;5;11;7;3;5;3;1;1;0;0;0;0;0;343877,817888163030148;5675169,898723922669888;6,765014387000065;51,206564595000032;5210508500300770000;0
155602;5;1;70;8;2021;9;5;4;3;5;3;1;1;0;0;0;2;0;343902,207129866816103;5714916,729129465296865;6,747893219000048;51,563696792000030;5210915518400590000;1
155604;5;1;62;24;2021;2;13;7;2;5;3;1;1;0;0;0;0;0;338463,429075471125543;5674435,312048032879829;6,687901227000054;51,198458960000039;5210206513210780000;1
155605;5;3;62;32;2021;5;11;1;3;0;5;1;1;0;0;0;0;0;339003,752667576074600;5642053,813971228897572;6,710030436000068;50,907657743000073;5210530602400160000;0
155606;5;1;70;24;2021;5;16;7;3;0;5;1;1;0;0;1;0;0;336858,364225949160755;5702163,659066822379827;6,652256687000033;51,447127906000048;5210529518200070000;0
155610;5;1;62;24;2021;4;17;4;3;5;3;1;1;0;0;0;0;0;337165,059999662451446;5673056,999998932704329;6,669958842000028;51,185706619000030;5210421513210760000;0
155611;5;1;62;4;2021;6;23;7;3;0;1;1;0;0;0;0;2;0;344168,175901948474348;5665765,803865073248744;6,773241972000051;51,122143988000062;5210626513320680000;0
155612;5;1;62;24;2021;11;9;7;3;5;3;1;1;0;0;0;0;0;341600,637965850532055;5670726,123742660507560;6,734401713000068;51,166009590000044;5211106513210370000;0
155613;5;1;11;0;2021;4;13;7;2;0;1;1;0;0;0;0;0;0;343710,379214041866362;5673124,708706075325608;6,763509713000076;51,188142088000063;5210417500300170000;0
155615;5;1;11;0;2021;11;15;2;3;1;5;1;1;0;0;0;0;0;343245,875232099555433;5679020,007769282907248;6,754291526000031;51,240985701000056;5211101500100270000;0
155618;5;1;62;24;2021;9;15;4;2;5;2;1;1;0;0;0;0;0;336891,436804911121726;5674740,795121449977160;6,665282174000026;51,200757057000033;5210915513210680000;0
155622;5;3;66;16;2021;9;15;1;3;0;7;1;0;0;0;0;0;0;342884,651249886490405;5613193,069040277972817;6,777518536000059;50,649383411000031;5210905603116370000;0
155623;5;1;12;0;2021;4;13;3;3;5;1;1;1;0;0;0;0;0;345553,829310228116810;5698949,421544738113880;6,778689383000028;51,420685964000029;5210427501316780000;0
155624;5;1;62;24;2021;10;15;2;3;0;1;1;0;0;0;0;0;0;337312,656999662518501;5674654,457998942583799;6,671345258000031;51,200101437000058;5211004513210970000;1
155626;5;1;11;0;2021;5;20;6;3;6;6;1;0;1;0;0;0;0;343841,891929237172008;5676763,892797166481614;6,763806504000058;51,220877317000031;5210528500300180000;0
155627;5;1;12;0;2021;7;10;5;2;0;2;1;1;0;0;0;0;0;343644,258999725803733;5711571,755999114364386;6,745661319000021;51,533571819000031;5210715501134180000;0
155628;5;1;62;24;2021;6;9;7;2;5;3;1;0;0;0;0;0;0;342884,605876799672842;5671930,040331052616239;6,752225092000060;51,177181255000050;5210626513210580000;0
155630;5;1;62;24;2021;12;8;2;3;5;3;1;1;0;0;0;0;0;339365,520999683998525;5668265,523999011144042;6,703558278000060;51,143277752000074;5211213513210890000;1
155631;5;3;62;20;2021;12;8;7;3;0;1;1;0;0;0;0;0;0;343168,799138383008540;5625082,562311695888638;6,776485343000047;50,756301308000047;5211204602600260000;1
155632;5;1;70;44;2021;11;5;4;3;3;2;1;1;0;0;0;2;0;338270,619720828719437;5722505,305802425369620;6,663216598000076;51,630286648000038;5211110518120990000;0
155633;5;1;62;24;2021;7;15;2;2;5;3;1;1;0;0;0;0;0;338930,767618834041059;5674537,798240251839161;6,694538520000037;51,199511722000068;5210705513210390000;0
155636;5;1;12;0;2021;11;7;2;3;5;3;1;1;0;0;0;0;0;341676,862999708391726;5697346,953999063000083;6,723691424000037;51,405218655000056;5211122501212890000;0
155637;5;3;62;8;2021;3;10;2;3;3;5;1;1;0;0;0;0;0;334831,932475603185594;5647491,380794722586870;6,648280383000042;50,955335990000037;5210301602100780000;0
155639;5;1;70;8;2021;10;13;7;3;0;7;1;0;0;0;0;0;0;343983,502308863215148;5712840,722386751323938;6,749986048000039;51,545066985000062;5211016518400340000;0
155640;5;1;62;24;2021;9;19;5;3;6;4;1;0;1;0;0;0;0;337874,413389504887164;5675947,244263064116240;6,678794874000062;51,211876542000027;5210902513210570000;0
155642;5;1;12;0;2021;2;16;2;3;0;7;1;0;0;0;0;0;0;341230,390166277065873;5697867,702840730547905;6,717044582000028;51,409772639000039;5210222501212770000;0
155643;5;1;11;0;2021;9;15;2;3;1;5;1;1;0;0;0;0;0;342552,347685814835131;5685296,166625265032053;6,741600225000070;51,297186647000046;5210913500200870000;0
155644;5;3;62;20;2021;3;18;3;3;0;7;1;1;0;0;0;0;0;342859,374228532426059;5632838,880347155034542;6,768784775000029;50,825915958000053;5210316602600110000;0
155646;5;1;70;8;2021;3;15;6;3;8;5;1;1;0;0;0;0;0;341871,550295519642532;5714484,064526313915849;6,718815280000058;51,559243841000068;5210305518400040000;0
155650;5;1;11;0;2021;7;13;2;3;5;2;1;1;0;0;0;0;0;343482,141999720595777;5676205,950999122112989;6,758902628000044;51,215765542000042;5210712500300760000;0
155653;5;3;62;20;2021;10;18;6;3;0;6;1;1;0;0;0;2;0;342480,517394172959030;5628168,779643561691046;6,765413465000051;50,783847712000068;5211015602600070000;1
155658;5;5;54;48;2021;1;14;2;3;5;7;1;1;0;0;0;0;0;341723,050999713130295;5744794,754999043419957;6,702922558000068;51,831520647000048;5210111705000420000;1
155660;5;1;11;0;2021;10;20;6;3;2;5;1;1;0;0;0;2;0;344907,667644809000194;5675961,132648704573512;6,779403339000055;51,213954715000057;5211001500300890000;1
155662;5;1;11;0;2021;9;13;3;3;5;3;1;1;0;0;0;0;0;344652,840193233452737;5681394,760459003970027;6,773400934000051;51,262708457000031;5210914500200050000;0
155663;5;1;70;8;2021;6;11;7;3;5;3;1;1;0;0;0;0;0;342930,050684649497271;5714942,305550435557961;6,733867738000072;51,563656684000080;5210619518400340000;0
155664;5;1;12;0;2021;10;17;2;3;0;3;1;1;0;0;0;0;0;344606,087369008921087;5704273,917021324858069;6,762732024000059;51,468267335000064;5211025501125370000;1
155667;5;1;12;0;2021;12;10;2;3;0;7;1;0;0;0;0;0;0;339057,780826156027615;5696467,200260899960995;6,686467025000070;51,396577353000055;5211206501215890000;2
155674;5;1;62;22;2021;5;7;6;3;5;3;1;1;0;0;0;0;0;335733,039593815803528;5683701,278209287673235;6,644605819000049;51,280930962000070;5210528513000480000;0
155676;5;1;12;0;2021;11;22;4;3;3;6;1;1;0;0;0;2;0;344337,784345287829638;5700541,516787335276604;6,760514486000034;51,434658269000067;5211103501311590000;0
155678;5;1;62;24;2021;1;13;4;3;0;7;1;1;0;0;0;0;0;337904,243924919515848;5673708,111520525068045;6,680232837000062;51,191766831000052;5210106513210870000;0
155683;5;1;70;44;2021;11;11;7;3;0;7;1;1;0;0;0;0;0;340049,351999697275460;5719762,183999000117183;6,690146511000023;51,606150277000040;5211106518120780000;0
155685;5;5;54;48;2021;3;5;6;2;0;7;1;0;0;0;0;2;0;341951,044999714940786;5743609,594999048858881;6,706769602000065;51,820937701000048;5210319705000480000;2
155688;5;1;70;48;2021;10;17;5;3;0;2;1;1;0;0;0;0;0;337325,730265938676894;5726194,374767418950796;6,647861104000071;51,663156579000031;5211028518100880000;0
155695;5;1;11;0;2021;10;9;3;1;2;6;1;1;0;0;0;0;0;344558,192262306809425;5676547,681858273223042;6,774149385000044;51,219130058000076;5211026500300960000;1
155696;5;1;62;24;2021;12;7;5;3;5;2;1;0;0;0;1;0;0;340554,634999693371356;5671856,119999041780829;6,718952212000033;51,175872124000080;5211216513210290000;0
155698;5;1;70;24;2021;6;9;7;3;0;7;1;0;0;0;0;0;0;337467,673999669030309;5700351,277998929843307;6,661849279000023;51,431020075000049;5210626518200690000;0
155700;5;1;70;8;2021;9;12;5;3;3;1;1;0;0;0;0;0;0;344634,120991189032793;5715484,606817629188299;6,758193182000070;51,569001123000078;5210902518400440000;0
155703;5;1;12;0;2021;6;18;2;3;5;3;1;1;0;0;0;0;0;342690,315371576696634;5701427,059308711439371;6,736438967000026;51,442159685000036;5210621501313270000;0
155704;5;1;12;0;2021;7;9;5;3;0;1;1;0;0;0;0;0;0;344649,847627937793732;5700951,291316732764244;6,764820637000071;51,438425733000031;5210701501311490000;0
155707;5;1;62;24;2021;5;16;1;3;0;1;1;0;0;0;0;0;0;338390,784788851626217;5673940,865482462570071;6,687084929000036;51,193995884000060;5210502513210080000;0
155708;5;5;54;8;2021;6;8;4;3;5;3;1;0;0;0;0;0;0;338270,605999683029950;5746494,407998919487000;6,652067525000064;51,845800927000028;5210616705000670000;0
155712;5;1;62;4;2021;6;23;4;2;0;1;1;0;0;0;0;2;0;344195,863999727182090;5665072,597999142482877;6,773936799000069;51,115922702000034;5210602513320990000;0
155714;5;5;54;8;2021;9;19;2;3;5;3;1;1;0;0;0;1;0;338092,390999681316316;5747825,847998915240169;6,648859054000070;51,857710418000067;5210927705000680000;1
155716;5;1;11;0;2021;7;14;1;3;3;7;1;1;0;0;0;0;0;342685,451429511420429;5682662,249055583029985;6,744667868000022;51,273557471000061;5210711500200970000;0
155718;5;1;62;24;2021;4;13;3;3;5;7;1;1;0;0;0;0;0;338148,566561095416546;5673228,185431357473135;6,683942565000052;51,187524010000061;5210406513210070000;1
155721;5;1;62;24;2021;10;6;3;3;0;2;1;1;0;0;0;2;0;338815,967999678105116;5674071,475998988375068;6,693106130000047;51,195289489000061;5211012513210790000;1
155722;5;1;11;0;2021;2;19;1;3;5;2;1;1;0;0;0;2;0;344323,758919456042349;5675623,655445227399468;6,771196230000044;51,210763478000047;5210207500300680000;2
155723;5;1;11;0;2021;7;1;7;3;2;6;1;1;0;0;0;2;0;344763,449410897679627;5677334,793971965089440;6,776745343000073;51,226258405000067;5210703500100180000;0
155724;5;1;62;24;2021;12;16;1;2;0;1;1;0;0;0;0;1;0;340942,341179777868092;5671107,108047790825367;6,724825475000046;51,169250124000030;5211219513210580000;0
155725;5;1;62;24;2021;9;11;4;3;1;5;1;1;0;0;0;0;0;338803,394727122038603;5674078,305845662951469;6,692923270000051;51,195347308000066;5210922513210070000;0
155728;5;1;70;8;2021;11;15;6;2;5;3;1;1;0;0;0;0;0;344145,808283035643399;5715120,334383519366384;6,751314590000050;51,565593493000051;5211119518400070000;0
155734;5;1;11;0;2021;6;21;2;2;0;5;1;1;0;0;1;0;0;343369,450522961094975;5676172,986025905236602;6,757304780000027;51,215438443000039;5210614500300970000;0
155736;5;1;70;24;2021;11;11;3;3;0;1;1;0;0;0;0;0;0;336738,670596678741276;5702400,778394285589457;6,650426357000072;51,449223752000080;5211102518200240000;1
155737;5;1;12;0;2021;5;13;5;3;5;3;1;1;0;0;0;0;0;340446,752789254300296;5697454,416645424440503;6,705972216000021;51,405839470000046;5210520501211070000;0
155738;5;1;12;0;2021;7;13;2;3;0;3;1;0;0;0;1;0;0;344204,712999729439616;5700003,060999134555459;6,758838431000072;51,429783698000051;5210712501311180000;0
155739;5;1;12;0;2021;3;14;2;2;5;3;1;1;0;0;0;0;0;345869,874751864001155;5707287,540681153535843;6,779597348000038;51,495690361000072;5210315501115070000;1
155742;5;1;11;0;2021;11;12;5;3;5;2;1;1;0;0;0;0;0;343778,230999724008143;5677859,601999130100012;6,762418042000036;51,230705165000074;5211118500100290000;0
155743;5;1;12;0;2021;6;22;3;3;1;6;1;1;0;0;0;1;0;343525,630938928574324;5708154,812402466312051;6,745469392000075;51,502838647000033;5210629501112740000;1
155744;5;1;70;8;2021;10;20;7;3;9;1;1;1;0;0;0;1;0;344259,003403420560062;5714636,097196083515882;6,753160972000046;51,561274033000075;5211009518400370000;0
155745;5;1;62;24;2021;3;11;5;2;0;7;1;0;0;1;0;0;0;338134,862766028381884;5674304,415480462834239;6,683261541000036;51,197189891000050;5210325513210160000;0
155748;5;1;11;0;2021;10;11;3;2;0;7;1;0;0;0;0;0;0;344779,251664618030190;5675529,029809238389134;6,777753158000053;51,210037206000038;5211012500300670000;1
155750;5;3;66;16;2021;11;12;6;3;5;3;1;1;0;0;0;0;0;342539,539458289742470;5613840,167879177257419;6,772365543000035;50,655105222000032;5211112603116280000;0
155759;5;1;12;0;2021;2;12;7;3;4;6;1;1;0;0;0;0;0;344169,862081146799028;5708217,548024535179138;6,754716275000021;51,503580296000052;5210227501112380000;0
155760;5;1;12;0;2021;1;16;7;3;0;1;1;0;0;0;0;1;0;339307,851632632315159;5696897,404998797923326;6,689863836000029;51,400513438000075;5210102501213870000;1
155761;5;1;12;0;2021;6;18;2;3;5;3;1;1;0;0;0;0;0;340929,070720925927162;5696281,209056243300438;6,713426890000051;51,395434014000045;5210614501214990000;0
155763;5;1;62;28;2021;3;15;7;3;5;3;1;1;0;0;0;0;0;338837,805999675765634;5656670,498998997732997;6,701194074000057;51,038946995000060;5210327513340280000;0
155765;5;1;12;0;2021;6;7;2;3;5;3;1;1;0;0;0;0;0;337994,986843764781952;5696596,994990170001984;6,671143705000077;51,397441016000073;5210621501215560000;1
155769;5;1;11;0;2021;4;14;6;3;1;5;1;1;0;0;0;0;0;343750,699154780246317;5675647,793357450515032;6,762987961000022;51,210823872000049;5210423500300780000;0
155770;5;1;62;24;2021;12;19;2;2;6;7;1;0;1;0;0;2;0;342399,854228460229933;5670064,731256043538451;6,746113237000031;51,160287542000049;5211220513210780000;0
155771;5;1;11;0;2021;6;19;4;3;7;7;1;0;0;0;0;0;0;343194,714468033052981;5681677,130460608750582;6,752394909000031;51,264846388000080;5210609500200370000;0
155774;5;1;70;8;2021;5;15;6;3;0;7;1;1;0;0;0;0;0;343359,469758580438793;5716147,551287813112140;6,739520761000051;51,574604785000076;5210514518400040000;1
155778;5;1;62;4;2021;10;12;4;2;5;2;1;0;0;0;1;0;0;340420,899196800775826;5662445,246930146589875;6,721208482000065;51,091276600000072;5211027513320070000;0
155779;5;3;62;32;2021;6;13;3;3;3;6;1;0;0;0;0;0;0;337488,146923406980932;5638111,524708336219192;6,690244923000023;50,871810232000030;5210615602400870000;0
155780;5;3;66;44;2021;6;13;2;3;0;1;1;1;0;0;0;0;0;334633,450412220321596;5618319,991554735228419;6,658610381000074;50,693167881000079;5210628603144980000;0
155782;5;1;12;0;2021;11;14;4;3;0;1;1;0;0;0;0;0;0;344352,210843523964286;5700097,099515184760094;6,760917169000038;51,430669162000072;5211103501317080000;1
155783;5;1;11;0;2021;12;17;5;3;1;5;1;1;0;0;0;2;0;343056,125045712105930;5678901,658445646986365;6,751627216000031;51,239870141000040;5211216500100500000;0
155784;5;1;62;24;2021;5;17;1;2;0;1;1;0;0;0;0;0;0;338044,874999669380486;5674558,402998965233564;6,681860113000027;51,199446427000055;5210502513210080000;0
155789;5;1;62;24;2021;10;13;5;3;6;4;1;0;1;0;0;0;0;338575,515889756381512;5674487,278360692784190;6,689480777000028;51,198957549000056;5211007513210430000;0
155791;5;5;54;8;2021;5;15;7;3;0;1;1;0;0;0;0;0;0;338479,010105731897056;5747626,359049508348107;6,654561489000059;51,856030304000058;5210529705000870000;0
155792;5;1;62;24;2021;4;18;3;3;5;3;1;1;0;0;0;0;0;339992,079634843394160;5674433,082593124359846;6,709763211000052;51,198869060000050;5210413513210080000;0
155794;5;1;11;0;2021;9;10;5;3;3;6;1;0;0;0;0;0;0;345038,153916187584400;5678734,275500338524580;6,780071114000066;51,238907931000028;5210923500200800000;0
155795;5;1;62;24;2021;7;15;6;3;0;5;1;1;0;0;0;0;0;337315,822680315934122;5674284,627446403726935;6,671558128000072;51,196779500000048;5210702513210470000;0
155796;5;1;70;8;2021;5;19;1;3;4;6;1;1;0;0;0;0;0;342807,300999719649553;5715834,438999088481069;6,731699219000063;51,571637923000026;5210523518400090000;0
155798;5;1;12;0;2021;12;12;4;3;7;7;1;0;0;0;0;0;0;343593,214999726042151;5710737,468999113887548;6,745296468000049;51,526061853000044;5211201501134190000;1
155801;5;1;12;0;2021;10;10;4;2;2;1;1;0;0;0;1;0;0;341043,757581057958305;5698460,503547694534063;6,714097541000058;51,415046494000080;5211013501211560000;0
155802;5;5;54;48;2021;11;8;2;2;0;3;1;0;0;0;0;0;0;341621,384999712929130;5746586,963999038562179;6,700627877000045;51,847592969000061;5211122705000970000;2
155804;5;1;14;0;2021;4;17;5;3;0;1;1;0;0;0;0;0;0;337239,730044983327389;5690686,026287022978067;6,663003023000044;51,344118156000036;5210401505100170000;0
155805;5;1;62;24;2021;6;13;5;3;5;3;1;0;0;0;1;0;0;338903,241609741933644;5673410,475696802139282;6,694650644000035;51,189375067000071;5210617513210030000;0
155806;5;1;11;0;2021;4;16;7;3;6;4;1;0;1;0;0;0;0;344401,057853661477566;5677595,242748141288757;6,771446399000070;51,228499955000075;5210424500100930000;0
155809;5;1;70;24;2021;11;15;3;2;5;3;1;1;0;0;0;0;0;336335,317879691720009;5701595,233218826353550;6,644999279000046;51,441870141000038;5211130518200530000;1
155810;5;1;12;0;2021;5;13;2;3;0;3;1;1;0;0;0;0;0;344615,256169482134283;5708291,356149373576045;6,761095959000045;51,504366074000075;5210510501112180000;0
155813;5;1;62;22;2021;5;14;7;3;5;3;1;1;0;0;0;0;0;338277,792766994796693;5687163,737650016322732;6,679493560000026;51,312768067000036;5210529513130900000;0
155815;5;1;62;22;2021;11;7;5;3;5;3;1;1;0;0;0;1;0;339410,697305371984839;5680238,700900476425886;6,698847871000055;51,250868863000051;5211111513130270000;1
