OBJECTID;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84;STRZUSTAND
108166;5;3;14;0;2019;5;17;6;3;1;5;0;1;0;0;0;0;1;366097,259200948290000;5622336,298522092400000;7,102351221000049;50,737361467000028;0
108173;5;5;54;4;2019;5;15;6;2;5;3;0;1;1;0;0;0;0;357279,099000000390000;5774788,050999999000000;6,916051270000025;52,105204272000037;0
108177;5;1;54;8;2019;5;15;7;3;8;5;0;1;1;0;0;0;0;309435,840648009440000;5746390,757171545200000;6,233998005000046;51,835775347000038;0
108182;5;1;58;28;2019;5;13;7;3;5;3;0;1;1;0;0;0;0;356174,047000001180000;5684865,440999999600000;6,937018523000063;51,296920208000074;0
108186;5;1;62;8;2019;5;6;4;3;5;3;0;1;1;0;0;0;0;330757,017973064440000;5662726,808444725300000;6,583203934000039;51,091036228000064;0
108188;5;3;82;56;2019;5;17;6;3;5;3;0;1;1;0;0;0;0;373737,570910563690000;5626551,676335085200000;7,209124554000027;50,776962724000043;0
108189;5;1;62;22;2019;5;7;4;3;0;1;0;1;0;0;0;0;0;338321,954162105920000;5680929,939966630200000;6,682948142000043;51,256771866000065;0
108193;5;1;62;16;2019;5;19;4;2;0;7;0;1;0;0;0;0;0;334705,288999999870000;5679155,966000000000000;6,631982866000044;51,239796778000027;0
108198;5;1;19;0;2019;5;12;4;3;0;7;0;1;0;0;0;0;0;348966,493029926900000;5707447,960061583700000;6,824103700000023;51,497967513000049;0
108200;5;3;82;60;2019;5;15;5;3;5;3;0;1;1;0;0;0;0;371982,751295683910000;5629523,817800153000000;7,183212347000051;50,803292521000060;0
108205;5;1;11;0;2019;5;18;7;3;0;1;0;1;0;0;0;0;0;344453,086399855090000;5678491,261596007300000;6,771801964000076;51,236565167000037;0
108206;5;1;24;0;2019;5;13;4;3;6;7;0;1;0;1;0;0;0;370807,021479146560000;5680135,376332230900000;7,148493801000029;51,257918082000060;0
108207;5;9;13;0;2019;5;10;6;3;4;2;0;1;1;0;0;0;0;393151,292476742530000;5707336,562758421500000;7,460396864000074;51,507046580000065;0
108208;5;5;15;0;2019;5;18;7;3;5;3;0;1;1;0;0;0;0;404286,967559561130000;5748389,217185268200000;7,609536078000076;51,878056707000042;0
108210;5;5;15;0;2019;5;14;7;3;0;7;0;1;1;0;0;0;0;407027,454516152850000;5760008,995079783700000;7,646196426000074;51,982965409000030;0
108211;5;5;62;36;2019;5;15;7;3;5;2;0;1;1;0;0;0;0;389281,188583926300000;5720234,840606426800000;7,400591492000046;51,622232962000055;0
108213;5;5;62;8;2019;5;22;7;3;0;1;2;1;0;0;0;0;0;384832,593578252010000;5722590,138477399900000;7,335582343000056;51,642508956000029;0
108214;5;3;15;0;2019;5;23;6;3;5;3;2;1;0;0;0;0;1;355478,267494242640000;5651030,889495244200000;6,940625668000052;50,992692390000059;0
108217;5;5;62;16;2019;5;11;7;3;1;5;0;1;0;0;1;0;0;380067,099935490640000;5730873,265229724300000;7,263898774000040;51,715956027000061;0
108221;5;1;13;0;2019;5;16;4;3;0;7;0;1;0;0;0;0;0;361703,107902023940000;5709071,493971236100000;7,006834874000049;51,515816622000045;0
108238;5;3;14;0;2019;5;9;5;3;5;2;0;1;1;0;0;0;0;366205,871897156350000;5622320,706013962600000;7,103895224000041;50,737246354000035;0
108239;5;3;66;16;2019;5;15;7;3;1;5;0;1;1;0;0;0;0;347197,524653984230000;5614390,541263222700000;6,837985350000054;50,661291813000048;1
108241;5;3;62;20;2019;5;12;7;2;0;1;0;1;0;0;0;0;0;347241,010379362850000;5626422,601495308800000;6,833619313000042;50,769429591000062;0
108242;5;1;13;0;2019;5;15;4;3;0;7;0;1;0;0;1;0;0;359426,475295023060000;5704700,020985929300000;6,975786819000064;51,475972166000076;0
108244;5;7;66;4;2019;5;16;6;2;1;5;0;1;1;0;0;0;0;481574,628485813740000;5750067,392254628200000;8,732196121000072;51,901056301000040;0
108245;5;3;62;8;2019;5;22;7;3;5;3;2;1;1;0;0;0;0;336919,983706227500000;5645907,484697531900000;6,678693823000060;50,941699012000072;1
108246;5;7;11;0;2019;5;17;7;3;0;2;0;1;1;0;0;0;0;469614,142000000920000;5763612,739999998400000;8,557162293000033;52,022315208000066;0
108249;5;3;16;0;2019;5;18;7;2;3;3;0;1;1;0;0;0;0;359789,441681504250000;5659646,636577408800000;6,998684087000072;51,071188278000079;0
108250;5;3;58;44;2019;5;11;5;3;1;5;0;1;1;0;0;0;0;317245,257420692590000;5615539,048729943100000;6,414043669000023;50,662982012000043;0
108252;5;1;13;0;2019;5;8;4;3;4;2;0;1;0;0;0;0;1;362180,561999999920000;5694873,405000003100000;7,019242800000029;51,388343474000067;0
108254;5;1;12;0;2019;5;8;4;3;4;3;0;1;0;0;0;0;0;346827,753367956730000;5700432,491314631000000;6,796355687000073;51,434357276000071;0
108256;5;5;15;0;2019;5;14;5;3;5;3;0;1;1;0;0;0;0;411139,644916796130000;5758907,076996818200000;7,706343856000046;51,973733576000029;0
108257;5;5;66;8;2019;5;17;6;3;1;5;0;1;0;1;0;0;0;400184,651602724570000;5780833,345521388600000;7,540497548000076;52,168946058000074;0
108261;5;1;11;0;2019;5;7;4;3;5;2;0;1;1;0;0;0;0;347774,411769680680000;5677745,705452915300000;6,819659143000024;51,230761643000051;0
108262;5;3;15;0;2019;5;11;7;3;0;1;0;1;0;0;0;0;0;353512,137175447310000;5646520,685971140900000;6,914445692000072;50,951664044000040;0
108264;5;3;15;0;2019;5;23;7;2;0;6;2;1;0;1;0;0;0;353266,518249275160000;5644009,032091822500000;6,911962902000028;50,929030307000062;1
108265;5;1;54;16;2019;5;15;7;3;5;3;0;1;1;0;0;0;0;304641,798089282590000;5733599,730053030000000;6,171700258000044;51,719251985000028;0
108267;5;3;15;0;2019;5;14;7;2;3;6;0;1;1;0;0;0;0;356789,955852273850000;5644708,866562541600000;6,961792575000061;50,936205182000037;0
108274;5;3;34;2;2019;5;15;5;3;2;2;0;1;1;0;0;0;0;294979,831570821810000;5629443,529491597800000;6,091672593000055;50,780451619000075;0
108279;5;7;58;12;2019;5;13;4;3;5;3;0;1;1;0;0;0;0;477699,742627335710000;5773314,828417420400000;8,674364045000061;52,109927858000049;0
108287;5;5;54;8;2019;5;14;3;3;3;2;0;1;0;0;1;0;0;333709,219028921800000;5746710,429462343500000;6,585805566000033;51,846401689000061;0
108292;5;5;15;0;2019;5;8;3;3;3;6;0;1;0;0;0;0;0;406108,837209182790000;5758994,276768522300000;7,633101895000038;51,973690192000049;1
108294;5;5;62;4;2019;5;17;3;2;0;1;0;1;0;0;0;0;0;383633,333614613860000;5717117,731727676500000;7,320075855000027;51,593077873000027;1
108298;5;5;62;32;2019;5;4;3;3;0;7;2;1;0;0;0;0;0;375262,622000001370000;5720961,606000002500000;7,197926759000040;51,625832033000052;0
108299;5;5;62;32;2019;5;16;3;2;5;3;0;1;1;0;0;0;0;376006,297924605200000;5720933,603936106000000;7,208674841000061;51,625744737000048;1
108301;5;3;70;8;2019;5;17;3;2;3;2;0;1;1;0;0;0;0;293065,148075528440000;5654690,998580303000000;6,050249543000064;51,006514012000082;0
108313;5;3;62;24;2019;5;16;3;3;5;3;0;1;1;0;0;0;0;345428,491088798270000;5642114,399972818800000;6,801315205000037;50,909958205000066;1
108319;5;3;15;0;2019;5;14;3;2;5;2;0;1;1;0;0;0;0;365144,622999999670000;5637355,031000001400000;7,083341857000050;50,872126116000061;1
108324;5;3;15;0;2019;5;19;3;3;5;3;0;1;0;0;0;0;0;356259,153274140320000;5648348,481843188400000;6,952806149000026;50,968781736000039;1
108337;5;1;16;0;2019;5;16;3;3;1;6;0;1;1;0;0;0;0;321898,683334006000000;5673939,457989113400000;6,451293118000024;51,189081888000032;1
108338;5;1;16;0;2019;5;13;3;3;3;2;0;1;1;0;0;0;0;320970,807000000960000;5675149,205000000100000;6,437425866000069;51,199659422000082;1
108343;5;1;17;0;2019;5;16;3;3;5;3;0;1;1;0;0;0;0;352662,929253008220000;5699423,393806634500000;6,880661436000025;51,426837334000027;1
108353;5;7;74;32;2019;5;6;3;2;5;3;1;1;1;0;0;0;0;478759,766459167000000;5731249,606255866600000;8,692438088000074;51,731763305000072;1
108356;5;7;70;24;2019;5;12;3;3;5;3;0;1;1;0;0;0;0;489443,208098782230000;5795300,619652770500000;8,845159445000036;52,307942304000051;0
108359;5;7;54;8;2019;5;21;3;2;5;2;1;1;1;0;0;0;0;457281,284000001850000;5751691,445000002200000;8,378918749000036;51,914324454000052;0
108360;5;7;54;4;2019;5;14;3;3;5;3;0;1;1;0;0;0;0;451114,592343772760000;5771516,611104289100000;8,286440397000035;52,092050644000039;1
108405;5;5;66;28;2019;5;7;2;3;5;3;0;1;1;0;0;0;0;411938,792990120130000;5792075,207231195600000;7,709390378000023;52,271992594000039;0
108407;5;5;54;68;2019;5;2;2;2;4;6;2;1;0;0;0;1;0;351703,476327145470000;5766472,989145424200000;6,838311955000052;52,029031519000057;0
108409;5;5;15;0;2019;5;11;2;2;3;2;0;1;1;0;0;0;0;405409,101000001650000;5755469,404000002900000;7,623888619000070;51,941888474000052;0
108411;5;5;15;0;2019;5;18;2;3;3;2;0;1;0;0;0;0;1;405948,493147126400000;5756805,316420003800000;7,631367761000035;51,953987728000072;0
108412;5;5;15;0;2019;5;12;2;2;4;6;0;1;0;0;0;0;0;404927,991997266190000;5758241,934403348700000;7,616124508000041;51,966727097000046;0
108415;5;5;62;4;2019;5;10;2;3;7;6;0;1;1;0;0;0;0;382713,168678520250000;5711222,997013714200000;7,308765447000042;51,539906945000041;0
108420;5;3;34;2;2019;5;15;2;3;5;2;0;1;1;0;0;0;0;292712,665159292520000;5628316,938028695100000;6,060191385000053;50,769527857000071;0
108423;5;3;66;44;2019;5;10;2;3;0;1;0;1;0;0;0;0;0;338719,471446398650000;5624651,456816567100000;6,713645541000062;50,751208226000074;0
108427;5;3;15;0;2019;5;15;2;3;0;7;0;1;0;1;0;0;0;357038,734825273040000;5644063,271667970300000;6,965584123000042;50,930464993000044;0
