OBJECTID;UIDENTSTLAE;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstStrassenzustand;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84
166873;5220106702100376673;5;5;15;0;2022;1;11;5;2;0;4;0;2;1;0;1;0;0;0;408958,317336548003368;5756858,310214829631150;7,675139648000030;51,954964948000097
166879;5220103601500556379;5;3;15;0;2022;1;8;2;3;5;3;1;1;1;1;0;0;0;0;359860,143999836000148;5648081,720999419689178;7,004161449000040;50,967271681000099
166902;5220110607400290883;5;3;82;68;2022;1;8;2;3;0;3;0;0;1;0;0;0;0;0;367327,906999874976464;5632451,213999490253627;7,116130873000030;50,828556569000099
166915;5220110502407972101;5;1;17;0;2022;1;11;2;3;0;7;0;2;1;0;0;0;0;0;351440,691997811023612;5698235,594007809646428;6,863591406000070;51,415845183999998
166938;5220106513210995580;5;1;62;24;2022;1;8;5;3;0;1;0;2;1;0;0;0;0;0;340213,816556386009324;5674480,959613179787993;6,712912968000070;51,199361289000102
166957;5220106506100591438;5;1;16;0;2022;1;7;5;2;0;1;2;2;1;0;0;0;0;0;318859,195999443996698;5673944,478997989557683;6,407841528000060;51,188171865000101
166961;5220103406140132615;5;7;58;32;2022;1;11;2;3;0;6;0;0;1;1;0;0;0;0;464904,834748758003116;5776299,852060699835420;8,487227151000070;52,136100464000002
166962;5220108502241477752;5;1;13;0;2022;1;12;7;3;0;1;0;1;1;0;0;0;0;0;359411,779969475988764;5699577,919770110398531;6,977610957000020;51,429940348999999
166968;5220105601300893341;5;3;15;0;2022;1;7;4;3;0;3;2;0;1;1;0;0;0;0;352501,915497608017176;5644634,597751550376415;6,900837143000050;50,934456992999998
166969;5220110705000921129;5;5;54;12;2022;1;7;2;3;0;1;2;2;1;0;0;0;0;0;351630,180999788979534;5745882,838999290019274;6,846125080000040;51,844016184000097
166984;5220110515210254146;5;1;54;12;2022;1;8;2;2;0;1;0;2;1;0;0;0;0;0;314576,878991382021923;5710333,524097669869661;6,327671209000070;51,513653961000003
166993;5220106601400074407;5;3;15;0;2022;1;21;5;3;1;7;2;0;1;1;0;0;0;0;356181,136138584988657;5646328,864070979878306;6,952493936000050;50,950612335000102
166997;5220103514210886026;5;1;66;12;2022;1;12;2;2;0;3;0;0;1;0;1;0;0;0;320495,732557623996399;5693633,301880209706724;6,421346207000060;51,365552672000000
167021;5220110502404277690;5;1;17;0;2022;1;11;2;3;0;7;0;2;1;0;0;0;0;0;352405,766877673973795;5703024,641546480357647;6,875463442000070;51,459129910999998
167033;5220104514116591637;5;1;66;16;2022;1;7;3;3;0;3;2;1;1;1;0;0;0;0;304513,355457709985785;5689180,149801500141621;6,194481260000030;51,320283216000099
167034;5220110501114678936;5;1;12;0;2022;1;6;2;3;0;1;2;2;1;0;0;0;0;0;346939,830824808974285;5706175,558471229858696;6,795481009000070;51,485989797999999
167039;5220105709110242542;5;5;66;8;2022;1;17;4;3;5;3;2;1;1;1;0;0;0;0;399955,057999970973469;5781250,499999670311809;7,537018609000030;52,172653770000103
167040;5220110610111991204;5;3;70;16;2022;1;6;2;3;0;1;2;2;1;0;0;0;0;0;296022,001999053987674;5661214,829995440319180;6,088667212000080;51,066159388000102
167053;5220110514215585972;5;1;66;28;2022;1;11;2;2;0;1;0;2;1;0;0;0;0;0;325051,281999528990127;5688343,893998369574547;6,489319240000040;51,319457630999999
167062;5220106516800295657;5;1;58;20;2022;1;8;5;3;0;1;0;1;1;0;0;0;0;0;355777,580999812984373;5666145,431999370455742;6,938863004000040;51,128595810000000
167067;5220109411132464041;5;7;74;32;2022;1;15;1;2;0;1;0;1;1;0;0;0;0;0;484141,348591357993428;5728444,517650639638305;8,770491172000050;51,706719957000097
167071;5220111501122095952;5;1;12;0;2022;1;16;3;3;5;3;0;1;1;1;0;0;0;0;343376,709793724992778;5705743,153938650153577;6,744395587000040;51,481129220000099
167082;5220108601300076828;5;3;15;0;2022;1;7;7;2;0;7;1;2;1;0;0;0;0;0;347859,778320538986009;5648392,860275159589946;6,833250509000040;50,967023422000103
167091;5220110514215395938;5;1;66;28;2022;1;7;2;3;0;1;2;2;1;0;0;0;0;0;325351,110999531985726;5688734,950998379848897;6,493426057000020;51,323062767000103
167098;5220112505100785906;5;1;14;0;2022;1;15;4;3;1;5;0;0;1;1;0;0;0;1;331800,125999609008431;5689151,140998709946871;6,585696474000030;51,328745251999997
167121;5220101313110687422;5;9;58;4;2022;1;16;7;3;6;7;1;0;1;0;1;0;0;0;435280,570211466983892;5694487,862942289561033;8,069682218000031;51,397925542999999
167132;5220112316200356856;5;9;74;52;2022;1;15;4;3;0;3;0;1;1;1;0;0;0;0;424579,866617593972478;5711910,501314709894359;7,912171443000030;51,553235878000102
167155;5220101602400975512;5;3;62;32;2022;1;13;7;3;0;1;0;0;1;0;0;0;0;0;328980,380101361020934;5636929,663073499687016;6,569991107000020;50,858737271999999
167163;5220104711113360674;5;5;70;52;2022;1;11;3;2;0;3;0;0;1;1;0;0;0;0;430955,268458622973412;5755805,929467489942908;7,995394332000050;51,948670782000100
167169;5220112500100174196;5;1;11;0;2022;1;17;4;3;0;5;1;0;1;0;0;0;0;1;346495,247236740018707;5676865,605273010209203;6,801728910000070;51,222510857000003
167171;5220107411132956303;5;7;74;32;2022;1;7;6;2;5;2;2;1;1;1;0;0;0;0;481215,880000000004657;5726076,432999650016427;8,728281357000069;51,685337416000003
167177;5220103702100970511;5;5;15;0;2022;1;14;2;3;5;3;0;0;1;1;0;0;0;0;401336,575999971013516;5758347,575999660417438;7,563834652000030;51,967050786000101
167179;5220110410110337726;5;7;70;24;2022;1;15;2;3;0;7;0;0;1;1;0;0;0;0;492649,884649061015807;5793882,681177450343966;8,892223856000040;52,295246644000002
167192;5220103301101696197;5;9;13;0;2022;1;12;2;3;5;3;0;0;1;1;0;0;0;0;395837,807999963988550;5707337,535999620333314;7,499092613000070;51,507556935000103
167200;5220105709110070592;5;5;66;8;2022;1;11;4;3;0;1;0;1;1;0;0;0;0;0;398334,999339418020099;5781686,777264250442386;7,513205922000050;52,176278779000000
167207;5220108301301994297;5;9;78;24;2022;1;6;7;3;0;1;2;2;1;0;0;0;0;0;398597,108181615010835;5720283,681954699568450;7,535102599000030;51,624427760000103
167213;5220105300000822701;5;9;54;36;2022;1;17;4;3;3;6;1;1;1;0;0;0;0;1;386489,389196916017681;5703551,555107600055635;7,365662162000040;51,471727708000103
167214;5220110514110086045;5;1;66;32;2022;1;16;2;3;3;2;0;0;1;1;0;0;0;0;318409,702347150014248;5681758,769640670157969;6,397458101000040;51,258224120000101
167231;5220110518120189287;5;1;70;44;2022;1;16;2;3;5;3;0;0;1;1;0;0;0;0;338958,626999686006457;5720740,372998969629407;6,673959893000070;51,614627616000099
167238;5220106610121769713;5;3;70;12;2022;1;12;5;3;0;1;0;1;1;0;0;0;0;0;294290,937999012006912;5651808,943995210342109;6,069330068000060;50,981070628000097
167244;5220104404103480326;5;7;66;32;2022;1;18;3;3;8;7;2;1;1;0;0;0;0;0;496463,031701334984973;5746170,957941760309041;8,948631529000069;51,866316391000097
167246;5220109705000974671;5;5;54;8;2022;1;21;1;3;1;5;2;1;1;1;0;0;0;0;337011,161979014985263;5745388,867534520104527;6,634320985000040;51,835503052000000
167261;5220108705000768371;5;5;54;8;2022;1;7;7;3;0;1;1;2;1;0;0;0;0;0;335124,885406624001916;5745654,087752670049667;6,606842138000050;51,837332029999999
167268;5220110608100085796;5;3;34;2;2022;1;12;2;2;0;1;0;2;1;0;0;0;0;0;293036,392771876009647;5633583,390741909854114;6,061809786000030;50,816941423000102
167286;5220111601300290405;5;3;15;0;2022;1;17;3;3;6;7;2;0;1;0;1;0;0;0;354454,255061490985099;5646378,924254779703915;6,927905927000040;50,950628748000000
167288;5220106610111491021;5;3;70;16;2022;1;15;5;3;5;3;0;0;1;1;0;0;0;0;297685,647999085020274;5661106,054995710030198;6,112440478000050;51,065771134999999
167295;5220103518120689303;5;1;70;44;2022;1;14;2;3;0;7;0;1;1;1;0;0;0;0;340495,677085635019466;5719116,787632879801095;6,696879817000020;51,600478437000000
167305;5220106501324090646;5;1;12;0;2022;1;13;5;2;5;2;0;0;1;1;0;0;0;0;343238,207999720994849;5694789,318999109789729;6,747250585000070;51,382672163999999
167306;5220110601400372256;5;3;15;0;2022;1;6;2;3;0;1;2;2;1;0;0;0;0;0;356857,521999818971381;5651407,680999379605055;6,960117573000050;50,996423231000101
167313;5220106518100585936;5;1;70;48;2022;1;9;5;2;0;1;0;2;1;0;0;0;0;0;335931,130999656976201;5725427,634998849593103;6,628074711000070;51,655862970999998
167322;5220111601100290409;5;3;15;0;2022;1;18;3;3;1;7;2;0;1;1;0;0;0;0;355130,916882894991431;5644044,578342810273170;6,938460940000030;50,929820999000100
167328;5220111503200390822;5;1;24;0;2022;1;18;3;3;0;7;2;0;1;0;0;0;0;0;373380,850242362997960;5681202,785566579550505;7,184982198000060;51,268088943000102
167331;5220101601100586488;5;3;15;0;2022;1;21;7;3;3;6;2;0;1;1;0;0;0;0;356568,493585619027726;5643161,077717480249703;6,959251786000040;50,922240322000100
167342;5220110602300865665;5;3;62;36;2022;1;10;2;3;5;2;0;0;1;1;0;0;0;0;346650,982999746978749;5652244,630999200046062;6,814423082000080;51,001314854999997
167349;5220108410110172324;5;7;70;24;2022;1;9;7;3;0;1;0;2;1;0;0;0;0;0;493330,248000001010951;5791115,861999689601362;8,902254886000041;52,270380205999999
167354;5220104513310781620;5;1;62;8;2022;1;14;3;3;3;2;0;1;1;1;0;0;0;0;331615,271999600983690;5662292,389998730272055;6,595650739000060;51,087385826999999
167356;5220110501319073928;5;1;12;0;2022;1;11;2;2;0;1;0;2;1;0;0;0;0;0;345020,767999736010097;5696936,986999150365591;6,771908400000030;51,402458641000102
167362;5220107500200502247;5;1;11;0;2022;1;15;6;3;0;1;0;1;1;0;0;0;0;0;345838,688999739999417;5678508,046999179758132;6,791627509000020;51,237092034000099
167365;5220106601100745853;5;3;15;0;2022;1;14;5;2;0;6;0;0;1;1;0;0;0;0;355871,149995797022711;5645420,360964809544384;6,948443328000050;50,942370359000101
167370;5220108516800286724;5;1;58;20;2022;1;16;7;3;0;3;0;1;1;1;0;0;0;0;356215,941999814996962;5663638,060999370180070;6,946123129000060;51,106173449000003
167380;5220110608100989805;5;3;34;2;2022;1;8;2;3;0;1;1;2;1;0;0;0;0;0;294399,397045966004953;5627881,265443160198629;6,084323336000070;50,766215154000101
167384;5220101602300785826;5;3;62;36;2022;1;18;7;3;4;5;2;0;1;1;0;0;0;0;346286,046948929026257;5652520,321865820325911;6,809109232000030;51,003694811999999
167385;5220107601600969934;5;3;15;0;2022;1;11;6;2;4;6;0;1;1;1;0;0;0;0;360310,032490535988472;5645221,019717309623957;7,011662315000020;50,941671407999998
167394;5220110502114291615;5;1;13;0;2022;1;9;2;3;0;7;0;2;1;0;0;0;0;0;362573,381999853008892;5701614,959999459795654;7,022271033000040;51,449021710000103
167416;5220105603116890896;5;3;66;16;2022;1;11;4;3;4;6;0;1;1;1;0;0;0;0;344191,260999721009284;5612868,486999159678817;6,796123125000070;50,646817497000001
167417;5220110502405881510;5;1;17;0;2022;1;11;2;3;0;7;0;2;1;0;0;0;0;0;355080,157999809016474;5700255,487999360077083;6,915066160000040;51,434937699999999
167435;5220111709500311903;5;5;66;16;2022;1;5;3;3;0;1;2;2;1;0;0;0;0;0;397854,123352489026729;5799313,013320550322533;7,500843367000070;52,334605714000098
167437;5220106706000105114;5;5;58;16;2022;1;9;5;3;0;5;0;2;1;0;0;0;0;1;381215,478958356019575;5743502,442010669969022;7,276194172000030;51,829701903999997
167441;5220106505200172074;5;1;14;0;2022;1;9;5;3;0;1;0;2;1;0;0;0;0;0;333379,639999624982011;5690218,133998779579997;6,607848062000070;51,338796199999997
167458;5220101516500086838;5;1;58;16;2022;1;20;7;3;5;3;2;0;1;1;0;0;0;0;356012,244999815011397;5669360,415999369695783;6,940928869000060;51,157546207999999
167474;5220107405108096841;5;7;54;8;2022;1;20;6;2;3;2;2;1;1;0;0;0;1;0;459043,648999998986255;5750141,814999659545720;8,404724210000040;51,900524731000097
167502;5220111503100095681;5;1;24;0;2022;1;9;3;3;7;1;0;1;1;1;0;0;0;0;370036,600588510977104;5680579,775029709562659;7,137297428000070;51,261736945999999
167533;5220110513130082160;5;1;62;22;2022;1;8;2;3;5;5;0;0;1;1;0;0;0;0;334549,886999637004919;5682740,097998829558492;6,628101325000050;51,271953004000103
167537;5220111610114079483;5;3;70;32;2022;1;7;3;3;5;3;2;1;1;1;0;0;0;0;292522,414525792992208;5664076,002272999845445;6,037147183000060;51,090599775000001
167539;5220107405108090743;5;7;54;8;2022;1;16;6;3;0;5;2;1;1;1;0;0;0;1;456915,020997120009270;5750561,853890160098672;8,373735323000060;51,904140581000000
167542;5220106600360286345;5;3;82;12;2022;1;13;5;3;0;1;0;1;1;0;0;0;0;0;352503,675434437987860;5629642,508329429663718;6,906906617000060;50,799728296000097
167546;5220104307000575322;5;9;62;24;2022;1;8;3;3;0;1;1;1;1;0;0;0;0;0;408034,912261446006596;5692343,141273359768093;7,678686821000040;51,374882923000001
167568;5220105709500091793;5;5;66;60;2022;1;8;4;2;5;2;1;1;1;1;0;0;0;0;388538,841032623022329;5789033,622326640412211;7,367584045000060;52,240412842000097
167569;5220110608436385851;5;3;34;36;2022;1;7;2;3;0;1;0;2;1;0;0;0;0;0;297466,437999060028233;5634398,548995830118656;6,124166045000040;50,825828702000102
167578;5220103500200372336;5;1;11;0;2022;1;14;2;3;0;1;0;1;1;0;0;0;0;0;347571,320520004024729;5677908,931098200380802;6,816683072000050;51,232174117000099
167587;5220110603236524446;5;3;66;36;2022;1;23;2;3;0;7;2;1;1;1;0;0;0;0;322713,007487109978683;5605593,480074360035360;6,496083424000060;50,575316553000100
167600;5220110516500781363;5;1;58;16;2022;1;7;2;3;3;6;2;0;1;0;0;0;0;1;355392,951999810000416;5671529,223999359644949;6,931206839000030;51,176879757000101
167604;5220111601300087659;5;3;15;0;2022;1;20;3;3;0;1;2;0;1;0;0;0;0;0;353967,366018861997873;5646717,341030449606478;6,920843352000080;50,953546830999997
167606;5220106702100072345;5;5;15;0;2022;1;8;5;3;0;1;0;2;1;0;0;0;0;0;404092,167999974975828;5758023,710999660193920;7,604023026000050;51,964622050999999
167609;5220106601500190424;5;3;15;0;2022;1;11;5;3;5;2;0;1;1;1;0;0;0;0;359960,799800754990429;5647238,741995999589562;7,005918505000070;50,959720219000097
167614;5220110411132976191;5;7;74;32;2022;1;16;2;3;5;3;1;0;1;0;0;0;0;0;482881,783394310972653;5729282,441146760247648;8,752221568000040;51,714216976000003
167618;5220111400200374588;5;7;11;0;2022;1;10;3;3;4;2;0;0;1;1;0;0;0;0;468664,623000000021420;5763933,626999679952860;8,543295269000049;52,025147363000002
167623;5220106405108076255;5;7;54;8;2022;1;8;5;3;0;1;0;2;1;0;0;0;0;0;456510,437000001023989;5751808,030999659560621;8,367697524000050;51,915312960000101
167627;5220101501320479021;5;1;12;0;2022;1;14;7;3;1;1;0;1;1;1;0;0;0;0;340436,368383185996208;5697421,098874409683049;6,705838026000040;51,405537199999998
167637;5220110513320391353;5;1;62;4;2022;1;10;2;2;0;1;0;2;1;0;0;0;0;0;349217,731366325984709;5665713,543123190291226;6,845363852000050;51,123025626000100
167644;5220107709500174704;5;5;66;76;2022;1;15;6;3;0;5;0;0;1;1;0;0;0;0;393985,840999962005299;5793231,940999659709632;7,446007465000040;52,279220189999997
167656;5220106610221045494;5;3;70;20;2022;1;7;5;3;0;3;1;0;1;1;0;0;0;0;308277,869226411974523;5657544,359857180155814;6,265315994000050;51,037414458000100
167659;5220106405228287107;5;7;54;28;2022;1;8;5;3;0;1;0;2;1;0;0;0;0;0;450462,115012030000798;5744602,549940920434892;8,280801479000051;51,850027396000002
167666;5220202600310590945;5;3;14;0;2022;2;8;4;3;6;7;0;0;1;0;1;0;0;0;361572,079949670995120;5619780,715628529898822;7,039219756000020;50,713331813000103
167667;5220124502402689566;5;1;17;0;2022;1;18;2;2;0;1;2;0;1;0;0;0;0;0;352714,051967783016153;5701671,771047749556601;6,880461027000020;51,447053797000102
167669;5220127400100096975;5;7;11;0;2022;1;7;5;3;1;1;0;1;1;1;0;0;0;0;467864,899939563998487;5765680,408194979652762;8,531475812000050;52,040806232000101
167670;5220129608200485693;5;3;34;2;2022;1;7;7;3;0;1;2;1;1;0;0;0;0;0;295081,868999007972889;5630418,062995480373502;6,092574833000070;50,789240206999999
167674;5220112516800691085;5;1;58;20;2022;1;17;4;3;5;2;1;0;1;0;0;0;0;1;357536,319999823987018;5664989,963999389670789;6,964437312000030;51,118652200000000
167683;5220125709110074663;5;5;66;8;2022;1;5;3;3;5;3;2;0;1;1;0;0;0;0;399793,119999971997458;5780657,876999669708312;7,534826400000040;52,167298035999998
167690;5220115608200071804;5;3;34;2;2022;1;13;7;3;5;3;0;2;1;1;0;0;0;0;297359,581200870976318;5628224,980493930168450;6,126056436000060;50,770343554000100
167691;5220202709110079238;5;5;66;8;2022;2;20;4;2;0;7;2;0;1;0;0;0;0;0;399927,499890957027674;5781365,442813590168953;7,536581858000030;52,173681850999998
167692;5220124608200369729;5;3;34;2;2022;1;8;2;3;5;3;0;0;1;1;0;0;0;0;296592,497999040002469;5629020,563995730131865;6,114752053000070;50,777220617000097
167693;5220205515110040481;5;1;54;36;2022;2;2;7;2;8;1;2;1;1;0;0;0;0;0;304544,354398427996784;5742692,994366860017180;6,165178041000050;51,800878585000099
167694;5220118515211082176;5;1;54;16;2022;1;12;3;3;0;1;0;1;1;0;0;0;0;0;304064,700092570972629;5728132,307161759585142;6,166426647000040;51,669950995000100
167695;5220128506100491503;5;1;16;0;2022;1;10;6;3;0;1;0;2;1;0;0;0;0;0;314332,939999377005734;5675026,909997629933059;6,342584135000040;51,196442621000102
167698;5220121500100275298;5;1;11;0;2022;1;17;6;2;5;3;2;1;1;0;0;1;0;0;346524,101598196022678;5675941,284315460361540;6,802537425000030;51,214213090000001
167700;5220129600380590961;5;3;14;0;2022;1;14;7;3;1;5;0;0;1;1;0;0;0;0;370252,623508987016976;5616093,195605509914458;7,163402104000060;50,682189710000003
167701;5220113606100881203;5;3;78;4;2022;1;9;5;3;0;7;0;1;1;0;0;0;0;0;369092,435999885026831;5650979,448999499902129;7,134524699000050;50,995487883000102
167706;5220131300700289972;5;9;16;0;2022;1;20;2;3;6;6;2;0;1;0;1;0;0;0;371875,048680201987736;5708504,978339379653335;7,153555884000070;51,513123994000097
167709;5220117600110685831;5;3;14;0;2022;1;16;2;3;5;3;0;1;1;1;0;0;0;0;366596,161031547992025;5620057,170229779556394;7,110241994000030;50,716991422000000
167710;5220204518300995975;5;1;70;20;2022;2;17;6;3;5;3;1;1;1;1;0;0;0;0;330092,551999592978973;5708265,182998609729111;6,552050816000080;51,499952082999997
167715;5220203513210067197;5;1;62;24;2022;2;9;5;3;5;2;0;1;1;1;0;0;0;0;338149,034999670984689;5670969,915998970158398;6,684966185000060;51,167233872000097
167716;5220125508000382214;5;1;19;0;2022;1;11;3;3;5;3;0;0;1;1;0;0;0;0;350765,802999780979007;5704181,520999279804528;6,851386482000070;51,469095046000099
167725;5220207505100348646;5;1;14;0;2022;2;13;2;3;5;7;0;0;1;1;0;0;0;0;332825,520364118972793;5689153,212635040283203;6,600399883000020;51,329066189000102
167726;5220128500200501717;5;1;11;0;2022;1;10;6;2;5;2;0;0;1;0;0;0;1;0;347944,476999756996520;5676726,034999229945242;6,822525714000050;51,221644578000102
167728;5220202705000290507;5;5;54;4;2022;2;13;4;2;7;1;0;0;1;0;0;0;0;0;357075,597567728022113;5770752,418382570147514;6,914773450000040;52,068892134000102
167729;5220125706100336378;5;5;58;16;2022;1;13;3;3;5;3;0;0;1;0;0;0;0;0;383606,721675375010818;5742345,970025589689612;7,311268336000070;51,819811678000100
167731;5220119405228587286;5;7;54;28;2022;1;18;4;3;4;6;2;1;1;1;0;0;0;0;453186,686733621987514;5742633,461609410122037;8,320620662000071;51,832559330999999
167732;5220208609128885864;5;3;58;28;2022;2;7;3;3;6;7;1;0;1;0;1;0;0;0;322065,959105522022583;5623318,154608130455017;6,478437488000050;50,734364460000101
167735;5220114600110595274;5;3;14;0;2022;1;16;6;3;5;3;0;0;1;1;0;0;0;0;366962,593476682028268;5619155,246354649774730;7,115754898000030;50,708968857999999
167736;5220115608100271772;5;3;34;2;2022;1;18;7;3;0;1;2;1;1;0;0;0;0;0;294851,133999001991469;5628428,242995459586382;6,090415751000020;50,771287579999999
167737;5220202600330522894;5;3;82;48;2022;2;13;4;3;5;3;0;0;1;0;0;0;0;1;354123,984415100014303;5609946,734674789942801;6,937668511000030;50,623130683000099
167738;5220124601500886851;5;3;15;0;2022;1;7;2;3;5;2;1;0;1;1;0;0;0;0;356636,589634443982504;5645948,720786070451140;6,959123353000050;50,947309498999999
167740;5220128505100376285;5;1;14;0;2022;1;14;6;3;5;6;0;0;1;0;0;0;0;0;329044,861999578017276;5688378,352998579852283;6,546557329000050;51,320981228000100
167741;5220208513320981423;5;1;62;4;2022;2;7;3;3;3;5;1;0;1;1;0;0;0;0;342960,944638324028347;5662727,027003699913621;6,757327841000060;51,094509627000001
167748;5220129313121289350;5;9;58;32;2022;1;14;7;3;5;3;0;1;1;1;0;0;0;0;449347,520459831983317;5689161,574211520142853;8,272628780000050;51,351466446000103
167751;5220130513120676595;5;1;62;20;2022;1;12;1;3;0;1;0;0;1;0;0;0;0;0;328125,746865773980971;5670981,282199369743466;6,541730051000060;51,164412261000102
167756;5220112601200981744;5;3;15;0;2022;1;15;4;3;0;1;1;1;1;0;0;0;0;0;353927,536999797972385;5643235,254999339580536;6,921672646000050;50,922244378000102
167757;5220209601300884966;5;3;15;0;2022;2;7;4;3;1;5;1;0;1;1;0;0;0;0;354844,500561187975109;5646556,744540300220251;6,933386977000050;50,952325176999999
167758;5220201406110990708;5;7;58;12;2022;2;11;3;3;0;1;0;1;1;0;0;0;0;0;477475,794038308027666;5774125,277535320259631;8,671040304000030;52,117205233999996
167759;5220121705000291737;5;5;54;40;2022;1;7;6;3;5;3;2;2;1;1;0;0;0;0;349663,744999776012264;5737404,825999259948730;6,821277638000030;51,767317466000101
167761;5220117513310181906;5;1;62;8;2022;1;18;2;3;5;3;2;1;1;1;0;0;0;0;332269,131436445983127;5662103,138171800412238;6,605066242000020;51,085877052000100
167764;5220125607400790911;5;3;82;68;2022;1;6;3;3;5;2;2;0;1;1;0;0;0;0;367079,534999873023480;5633440,465999480336905;7,112247432000060;50,837390864000000
167765;5220205513130875912;5;1;62;22;2022;2;10;7;3;5;3;0;0;1;1;0;0;0;0;338929,071999679028522;5679698,375998989678919;6,692195585000040;51,245878324000003
167767;5220128515110591521;5;1;54;36;2022;1;7;6;3;0;1;1;2;1;0;0;0;0;0;300651,642127843981143;5740468,721196250058711;6,110074092000050;51,779531141000099
167771;5220114314210089300;5;9;66;4;2022;1;21;6;3;8;7;2;0;1;0;0;0;0;0;423012,650291514990386;5664465,477897039614618;7,899830929000070;51,126479161000098
167773;5220202602700194798;5;3;62;28;2022;2;8;4;3;5;3;0;0;1;1;0;0;0;0;350303,998999773000833;5638508,522999280132353;6,872092107000070;50,878839157000101
