OBJECTID;UIDENTSTLAE;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84;STRZUSTAND
205201;5200405606110030200;5;3;78;4;2020;4;11;1;3;0;7;0;1;1;0;0;0;0;369452,314500000330000;5651047,570399999600000;7,139625699000021;50,996181895000063;0
205202;5200403702100968375;5;5;15;0;2020;4;14;6;3;0;6;0;1;1;0;0;0;0;405266,636300000360000;5758835,100999999800000;7,620888615000069;51,972116531000040;0
205203;5200404608100713200;5;3;34;2;2020;4;15;7;3;0;2;0;1;1;0;0;0;0;293810,477099999790000;5627714,654100000900000;6,076076641000043;50,764509832000044;0
205204;5200403701500259208;5;5;62;24;2020;4;15;6;2;5;3;0;1;1;0;0;0;0;366414,627999999560000;5724996,142000000900000;7,068635588000063;51,660057153000082;0
205205;5200407317110765202;5;9;78;36;2020;4;17;3;3;1;6;0;1;1;0;0;0;0;411613,963299999940000;5708386,962999999500000;7,726087467000070;51,519678811000063;0
205206;5200331702100897204;5;5;15;0;2020;3;9;3;2;0;1;0;1;0;0;0;0;0;405790,542000000370000;5755014,978000000100000;7,629560604000062;51,937868597000033;2
205207;5200406405244006736;5;7;54;44;2020;4;16;2;3;0;3;0;1;0;0;0;0;0;466120,110999999570000;5747641,698899999300000;8,507817378000027;51,878521951000039;0
205208;5200409505200875930;5;1;14;0;2020;4;16;5;3;0;5;0;1;1;0;0;0;0;336186,185300000010000;5691882,243899999200000;6,647338718000071;51,354562785000041;0
205209;5200412705000176771;5;5;54;8;2020;4;20;1;3;0;7;1;1;0;0;0;0;0;336343,113800000400000;5745034,176899999400000;6,624801399000035;51,832121361000077;0
205211;5200412610112277581;5;3;70;8;2020;4;15;1;3;7;5;0;1;1;0;0;0;0;293586,952999999750000;5654669,090299999300000;6,057689556000071;51,006504700000050;0
205212;5200412608312065205;5;3;34;12;2020;4;17;1;3;2;6;0;1;0;0;1;0;0;304102,459200000390000;5635680,101399999100000;6,217587423000055;50,839622970000050;0
205213;5200414601700776209;5;3;16;0;2020;4;15;3;3;5;3;0;1;1;0;0;0;0;356272,179899999870000;5657508,038899999100000;6,949363516000062;51,051099454000052;0
205214;5200409505100779382;5;1;14;0;2020;4;16;5;3;1;6;0;1;1;0;0;0;0;328632,611999999730000;5688822,857000000800000;6,540433110000038;51,324850495000078;0
205217;5200412607500614207;5;3;82;56;2020;4;17;1;1;0;7;0;1;0;0;0;0;0;369958,133000000380000;5628291,193000000000000;7,154931711000074;50,791762636000044;0
205218;5200409505100179045;5;1;14;0;2020;4;16;5;3;5;3;0;1;1;0;0;0;0;330415,158999999990000;5688336,278999999200000;6,566223879000063;51,321013363000077;0
205219;5200412607200619202;5;3;82;20;2020;4;17;1;3;4;6;0;1;1;0;0;0;0;377773,469399999830000;5625309,047000000300000;7,266753269000049;50,766657728000041;0
205223;5200412601700974339;5;3;16;0;2020;4;14;1;3;1;5;0;1;1;0;0;0;0;353690,394500000400000;5658748,929899999900000;6,912052183000071;51,061598771000035;0
205224;5200412601700047201;5;3;16;0;2020;4;17;1;3;0;1;0;1;0;0;0;0;0;359502,786999999550000;5655445,760800000300000;6,996225644000049;51,033365283000080;0
205227;5200412601520001203;5;3;15;0;2020;4;16;1;3;0;1;0;1;0;0;0;0;0;359952,911999999550000;5645966,304999999700000;7,006295793000049;50,948282757000072;0
205228;5200409503100468203;5;1;24;0;2020;4;18;5;3;5;3;0;1;1;0;0;0;0;369395,749400000090000;5680172,467199999800000;7,128266381000060;51,257929885000067;0
205230;5200409502209192202;5;1;13;0;2020;4;18;5;2;3;1;0;1;1;0;0;0;0;360406,238400000150000;5700168,201899999800000;6,991674301000046;51,435490655000081;0
205231;5200412600110137200;5;3;14;0;2020;4;12;1;3;5;3;0;1;1;0;0;0;0;363746,102099999790000;5621018,045099999800000;7,069538200000068;50,724966409000046;0
205232;5200412516400556201;5;1;58;24;2020;4;13;1;3;0;1;0;1;0;0;0;0;0;357038,385999999940000;5680687,092399999500000;6,951079402000062;51,259589958000049;0
205233;5200412516300278652;5;1;58;28;2020;4;16;1;3;5;2;0;1;0;0;0;0;1;349771,963899999860000;5684837,344599999500000;6,845269659000053;51,295014571000081;0
205237;5200412502111877683;5;1;13;0;2020;4;20;1;3;0;7;1;1;0;0;0;0;0;366224,298200000080000;5702613,889599999400000;7,074401856000065;51,458873076000032;0
205240;5200412501128074203;5;1;12;0;2020;4;15;1;3;3;7;0;1;1;0;0;0;0;342584,500599999910000;5702825,385800000300000;6,734295611000050;51,454693935000080;0
205241;5200409500300368205;5;1;11;0;2020;4;15;5;3;5;3;0;1;0;0;0;0;0;343897,698300000280000;5675900,193900000300000;6,764980980000075;51,213131971000053;0
205243;5200409500200965207;5;1;11;0;2020;4;16;5;3;1;7;0;1;1;0;0;0;0;343836,517300000410000;5679898,910000000100000;6,762362954000025;51,249044846000061;0
205244;5200412500300252208;5;1;11;0;2020;4;13;1;3;0;1;0;1;0;0;0;0;0;343753,522400000130000;5675659,787100000300000;6,763023124000029;51,210932412000034;0
205245;5200412500200867276;5;1;11;0;2020;4;0;1;3;0;1;2;1;0;0;0;0;0;345973,875799999570000;5678415,299200000200000;6,793602412000041;51,236295161000044;0
205246;5200412405232579138;5;7;54;32;2020;4;13;1;2;0;7;0;1;0;0;0;0;0;461796,645299999970000;5741387,574799999600000;8,445703381000044;51,822013120000065;0
205248;5200412314220480996;5;9;66;12;2020;4;11;1;2;0;1;0;1;0;0;0;0;0;428691,058699999940000;5669895,308900000500000;7,979886677000025;51,176033051000047;0
205249;5200409500200853206;5;1;11;0;2020;4;10;5;2;0;1;0;1;0;0;0;0;0;346488,430700000380000;5677430,157099999500000;6,801389581000024;51,227581819000079;0
205251;5200413502104439205;5;1;13;0;2020;4;14;2;3;5;3;0;1;1;0;0;0;0;361435,005099999720000;5703018,958100000400000;7,005349077000062;51,461361112000077;0
205252;5200412313110173345;5;9;58;4;2020;4;19;1;3;2;6;0;1;1;0;0;0;0;429382,985799999910000;5701665,701799999900000;7,983489247000023;51,461753809000072;0
205253;5200409500200369603;5;1;11;0;2020;4;20;5;3;0;1;0;1;0;0;0;0;0;344405,027300000190000;5678527,432399999400000;6,771098367000036;51,236877070000048;0
205254;5200412307000556201;5;9;62;4;2020;4;21;1;3;0;1;2;1;0;0;0;0;0;407805,838000000450000;5685567,310000000500000;7,677151576000028;51,313933989000077;0
205257;5200412301403166209;5;9;13;0;2020;4;19;1;2;6;7;0;1;0;1;0;0;0;402479,562300000340000;5708781,143200000700000;7,594364399000028;51,521718839000073;0
205259;5200412301401131201;5;9;13;0;2020;4;13;1;3;5;2;0;1;1;0;0;0;0;396794,934999999590000;5706923,409000000000000;7,513000347000059;51,504010101000063;0
205263;5200414601320344200;5;3;15;0;2020;4;7;3;3;0;1;0;1;0;0;0;0;0;349147,699000000020000;5645829,852000000000000;6,852641163000044;50,944330306000040;0
205266;5200409410110366299;5;7;70;24;2020;4;17;5;3;0;1;0;1;0;0;0;0;0;495680,897900000210000;5793731,306800000400000;8,936670083000024;52,293917906000047;0
205267;5200411711311548079;5;5;70;8;2020;4;12;7;3;5;2;0;1;1;0;0;0;0;433106,611200000160000;5734412,816099999500000;8,030832031000045;51,756611904000067;0
205271;5200411709110972341;5;5;66;4;2020;4;13;7;2;5;3;0;1;1;0;0;0;0;396679,921199999750000;5766971,787000000500000;7,493475244000024;52,043717848000028;0
205273;5200411705000064134;5;5;54;8;2020;4;11;7;3;5;1;0;1;1;0;0;0;0;335842,407999999820000;5744548,096999999100000;6,617771800000071;51,827607781000040;0
205274;5200411702100876642;5;5;15;0;2020;4;16;7;3;5;3;0;1;1;0;0;0;0;404612,572100000460000;5754278,694900000500000;7,612634551000042;51,931049892000033;0
205275;5200411701910555843;5;5;62;8;2020;4;17;7;2;0;6;0;1;0;1;0;0;0;382378,449400000270000;5723043,238199999600000;7,299978971000030;51,646073272000081;0
205277;5200411701700903206;5;5;62;16;2020;4;11;7;2;5;3;0;1;1;0;0;0;0;377595,749699999580000;5737206,839299999200000;7,225914016000047;51,772342263000041;0
205278;5200409317210988205;5;9;78;20;2020;4;14;5;2;4;6;0;1;0;0;0;0;0;407366,483500000090000;5715803,558700000900000;7,662932365000074;51,585667426000043;0
205282;5200411610111071791;5;3;70;16;2020;4;9;7;3;8;1;0;1;0;0;0;0;0;295578,323499999940000;5665363,261199999600000;6,079996828000049;51,103257368000072;0
205283;5200411608404942201;5;3;34;4;2020;4;10;7;3;1;1;0;1;1;0;0;0;0;300040,377000000330000;5639610,852600000800000;6,157820166000022;50,873538476000078;0
205284;5200414405228476383;5;7;54;28;2020;4;16;3;3;5;1;0;1;0;0;0;0;0;452527,975999999790000;5743284,668999999800000;8,310972493000065;51,838358450000044;0
205285;5200411608200977209;5;3;34;2;2020;4;16;7;3;0;1;0;1;0;0;0;0;0;294912,277999999930000;5630504,909399999300000;6,090123485000049;50,789960230000077;0
205286;5200411608200976200;5;3;34;2;2020;4;14;7;3;5;3;0;1;1;0;0;0;0;295517,209300000220000;5629650,083100000400000;6,099170288000039;50,782496451000043;0
205288;5200411608200944979;5;3;34;2;2020;4;8;7;3;1;5;0;1;1;0;0;0;0;295670,486999999730000;5628217,452700000300000;6,102137638000045;50,769683547000056;0
205289;5200409316100281575;5;9;74;40;2020;4;13;5;2;8;2;0;1;0;0;0;0;0;439630,763299999760000;5712154,479499999400000;8,129187066000043;51,557240915000079;0
205292;5200411607400591206;5;3;82;44;2020;4;15;7;3;5;3;0;1;1;0;0;0;0;361262,769199999980000;5633111,996099999200000;7,029812435000054;50,833073530000036;0
205297;5200411603140180738;5;3;66;40;2020;4;18;7;2;0;7;0;1;0;0;0;0;0;347710,800599999730000;5624779,639900000800000;6,840956517000052;50,754788673000064;0
205299;5200411602500262784;5;3;62;24;2020;4;16;7;3;4;6;0;1;0;0;0;0;0;345306,342199999840000;5643854,337799999900000;6,798841238000023;50,925560544000064;0
205300;5200409301504736205;5;9;13;0;2020;4;17;5;3;0;6;0;1;1;0;0;0;0;387205,547799999830000;5711155,199999999300000;7,373537044000045;51,540213235000067;0
205301;5200411601620781202;5;3;15;0;2020;4;14;7;3;5;3;0;1;0;0;0;0;0;359271,425999999980000;5634075,609799999700000;7,001181850000023;50,841253047000066;0
205302;5200413411132376098;5;7;74;32;2020;4;17;2;3;0;7;0;1;0;1;0;0;0;481932,827100000340000;5731461,950400000400000;8,738372919000028;51,733783808000055;0
205304;5200411601220783200;5;3;15;0;2020;4;14;7;3;5;2;0;1;1;0;0;0;0;354769,286299999800000;5641451,853399999400000;6,934350647000031;50,906429828000057;0
205306;5200411601220744205;5;3;15;0;2020;4;11;7;3;5;3;0;1;1;0;0;0;0;359478,138000000270000;5639550,211999999400000;7,002013208000051;50,890504853000039;0
205307;5200409301302726204;5;9;78;24;2020;4;18;5;3;5;3;0;1;1;0;0;0;0;392789,093000000340000;5717428,119999999200000;7,452103723000050;51,597684620000052;0
205308;5200411600110969556;5;3;14;0;2020;4;8;7;3;5;3;0;1;1;0;0;0;0;366924,039599999790000;5619260,367000000600000;7,115171266000061;50,709904867000034;0
205309;5200413410110078205;5;7;70;24;2020;4;14;2;3;5;2;0;1;1;0;0;0;0;492940,606999999840000;5792109,773000000000000;8,896523907000074;52,279311120000045;0
205310;5200411518400268321;5;1;70;8;2020;4;18;7;3;5;3;0;1;1;0;0;0;0;345052,521700000390000;5715342,892200000600000;6,764287904000071;51,567842975000076;0
205312;5200411518200678700;5;1;70;24;2020;4;17;7;3;0;7;0;1;0;1;0;0;0;335249,426900000310000;5702615,349400000600000;6,628913655000076;51,450720191000073;0
205313;5200414601310461207;5;3;15;0;2020;4;10;3;3;4;6;0;1;0;0;0;0;0;354761,610999999570000;5646620,110999999600000;6,932182401000034;50,952873752000073;0
205316;5200411516800180813;5;1;58;20;2020;4;17;7;3;1;5;0;1;1;0;0;0;0;355982,744800000450000;5666562,902400000000000;6,941626213000063;51,132399027000076;0
205317;5200414606800981856;5;3;78;16;2020;4;15;3;3;5;3;0;1;1;0;0;0;0;360921,864299999550000;5663306,258099999300000;7,013428520000048;51,104352675000030;0
205320;5200409300500077731;5;9;11;0;2020;4;15;5;3;5;2;0;1;1;0;0;0;0;376354,263700000010000;5703977,756200000600000;7,219659051000065;51,473434150000060;0
205321;5200411515110579066;5;1;54;36;2020;4;8;7;3;1;3;0;1;1;0;0;0;0;302584,718000000340000;5741604,641000000800000;6,137413640000034;51,790416893000042;0
205322;5200408711311182312;5;5;70;8;2020;4;13;4;3;5;3;0;1;0;0;0;0;0;433972,970099999570000;5734191,598400000500000;8,043424177000077;51,754725951000069;0
205324;5200411513210951130;5;1;62;24;2020;4;7;7;3;5;3;0;1;1;0;0;0;0;341343,317699999550000;5670433,778000000900000;6,730853288000049;51,163311497000052;0
205326;5200411513110434207;5;1;62;16;2020;4;16;7;3;4;2;0;1;1;0;0;0;0;333896,342699999920000;5677311,724400000600000;6,621259502000044;51,222992470000065;0
205329;5200408711113972431;5;5;70;52;2020;4;7;4;3;5;2;0;1;1;0;0;0;0;430960,481900000010000;5755811,440600000300000;7,995469068000034;51,948720972000046;0
205332;5200408706200579112;5;5;58;40;2020;4;17;4;3;5;3;0;1;1;0;0;0;0;376802,536399999630000;5764204,628799999100000;7,204778215000033;52,014790058000074;0
205333;5200411502320328203;5;1;13;0;2020;4;18;7;3;1;6;0;1;1;0;0;0;0;356625,496600000190000;5705220,504400000000000;6,935270268000068;51,479946284000050;0
205335;5200411500300100525;5;1;11;0;2020;4;14;7;3;5;3;0;1;1;0;0;0;0;350422,718100000170000;5672669,003100000300000;6,859678970000061;51,185843198000043;0
205336;5200411500200654342;5;1;11;0;2020;4;15;7;3;3;2;0;1;1;0;0;0;0;349071,453800000250000;5678247,475600000500000;6,838011163000033;51,235614905000034;0
205337;5200413602100480763;5;3;62;8;2020;4;14;2;3;0;3;0;1;1;0;0;0;0;334358,906000000420000;5647829,356499999800000;6,641397560000030;50,958236926000041;0
205339;5200414500300201983;5;1;11;0;2020;4;11;3;2;5;3;0;1;0;0;0;0;1;345643,155899999660000;5676264,066400000800000;6,789795181000045;51,216875996000056;0
205340;5200411500200270549;5;1;11;0;2020;4;16;7;3;0;7;0;1;0;0;0;0;0;343174,403199999590000;5681370,042099999300000;6,752238669000064;51,262081560000070;0
205344;5200408702100161966;5;5;15;0;2020;4;17;4;2;0;7;0;1;1;0;0;0;0;404658,258100000210000;5757228,548100000200000;7,612480798000036;51,957572200000072;0
205350;5200411405116478114;5;7;54;16;2020;4;14;7;3;5;3;0;1;1;0;0;0;0;445252,314000000250000;5758702,544999999900000;8,202930993000052;51,976302824000072;0
205352;5200411405108382150;5;7;54;8;2020;4;13;7;2;5;2;0;1;1;0;0;0;0;457693,644700000060000;5753117,612099999600000;8,384738364000043;51,927177977000042;0
205353;5200408610211976597;5;3;70;4;2020;4;11;4;3;1;2;0;1;1;0;0;0;0;312341,289699999620000;5663173,571499999600000;6,320287464000046;51,089320480000026;0
205354;5200411404101376171;5;7;66;20;2020;4;15;7;3;5;3;0;1;1;0;0;0;0;490793,545599999840000;5755695,972699999800000;8,866037461000076;51,951891741000054;0
205356;5200411317110066200;5;9;78;36;2020;4;22;7;3;0;7;2;1;0;0;0;0;0;405850,780299999750000;5711872,753399999800000;7,642114543000048;51,550081837000050;0
205357;5200413601420166206;5;3;15;0;2020;4;12;2;2;0;1;0;1;0;0;0;0;0;353836,925200000410000;5657792,075500000300000;6,914528269000073;51,053037371000073;0
205358;5200411315240373386;5;9;70;20;2020;4;15;7;3;0;7;0;1;0;0;0;0;0;433543,815899999810000;5647568,790999999300000;8,053402452000057;50,975876682000035;0
205359;5200413601300880369;5;3;15;0;2020;4;18;2;2;8;7;0;1;0;0;0;0;0;350487,327999999750000;5646148,642500000100000;6,871565568000051;50,947544041000072;0
205365;5200413302221075656;5;9;14;0;2020;4;18;2;3;6;2;0;1;0;1;0;0;0;394863,894899999720000;5689073,874099999700000;7,490484151000032;51,343209840000043;0
205369;5200408609224975612;5;3;58;24;2020;4;11;4;3;4;2;0;1;1;0;0;0;0;314480,347400000320000;5644524,782800000200000;6,360328861000028;50,922495986000058;0
205371;5200408609224665703;5;3;58;24;2020;4;13;4;2;0;7;0;1;0;0;0;0;0;314351,121700000020000;5644213,814200000800000;6,358650533000059;50,919660977000035;0
205372;5200410700100881231;5;5;13;0;2020;4;18;6;3;4;6;0;1;1;0;0;0;0;369697,701000000350000;5706524,531400000700000;7,122927132000029;51,494827966000059;0
205374;5200410610221471703;5;3;70;40;2020;4;16;6;3;0;1;0;1;0;0;0;0;0;309254,673000000420000;5669206,505000000800000;6,273074283000028;51,142491104000044;0
205377;5200408601420588208;5;3;15;0;2020;4;10;4;3;5;3;0;1;1;0;0;0;0;355595,913599999620000;5648374,810599999500000;6,943356161000054;50,968852460000051;0
205380;5200410601110603200;5;3;15;0;2020;4;16;6;2;0;1;0;1;0;0;0;0;0;355295,507100000050000;5644187,042400000600000;6,940744944000073;50,931142608000073;0
205382;5200410600110369587;5;3;14;0;2020;4;21;6;2;0;1;2;1;0;0;0;0;0;366530,399000000210000;5619158,767999999200000;7,109635884000056;50,708901444000048;0
205384;5200410516910401209;5;1;58;26;2020;4;11;6;3;0;1;0;1;0;0;0;0;0;353815,648299999540000;5662301,015300000100000;6,912401842000065;51,093551171000058;0
205385;5200408601400526330;5;3;15;0;2020;4;16;4;3;5;3;0;1;0;0;0;0;0;350087,500799999570000;5658867,641300000300000;6,860624911000059;51,061736102000054;0
205386;5200410514215660209;5;1;66;28;2020;4;17;6;3;0;1;0;1;0;0;0;0;0;325593,763700000010000;5688468,431500000900000;6,497035456000049;51,320742956000061;0
205388;5200410502241245206;5;1;13;0;2020;4;15;6;2;0;1;0;1;0;0;0;0;0;359577,729000000280000;5699970,867300000000000;6,979840782000053;51,433512617000076;0
205389;5200414407101170270;5;7;62;20;2020;4;6;3;3;6;4;1;1;0;1;0;0;0;526365,832999999630000;5736517,757999999400000;9,382179411000038;51,778912303000027;0
205390;5200410501323872208;5;1;12;0;2020;4;15;6;3;5;3;0;1;1;0;0;0;0;345322,971699999650000;5694845,943000000000000;6,777160695000021;51,383752853000033;0
205391;5200408601110612209;5;3;15;0;2020;4;12;4;3;0;7;0;1;0;0;0;0;0;355043,492899999950000;5643969,769300000700000;6,937247474000060;50,929126744000030;0
205393;5200410500300974344;5;1;11;0;2020;4;18;6;3;1;5;0;1;1;0;0;0;0;348861,424399999900000;5674414,738600000700000;6,836620404000030;51,201119327000072;0
205395;5200410500200930203;5;1;11;0;2020;4;16;6;2;6;4;0;1;0;1;0;0;0;350656,139100000260000;5678885,892599999900000;6,860427844000071;51,241768589000060;0
205399;5200410410220440220;5;7;70;8;2020;4;15;6;3;0;7;0;1;0;0;0;0;1;479179,728799999690000;5798700,447000000600000;8,694412268000065;52,338214646000040;0
205403;5200410405108482050;5;7;54;8;2020;4;16;6;3;0;7;0;1;0;0;0;0;0;461628,431599999780000;5754651,583100000400000;8,441787802000022;51,941254503000039;0
205404;5200408600110532200;5;3;14;0;2020;4;5;4;3;0;1;2;1;0;0;0;0;0;365514,325299999680000;5620745,814300000700000;7,094674992000023;50,722931593000055;0
205406;5200413301503253203;5;9;13;0;2020;4;16;2;3;5;3;0;1;1;0;0;0;0;385217,600899999960000;5706609,889599999400000;7,346364735000066;51,498959455000033;0
205407;5200410400100485200;5;7;11;0;2020;4;17;6;3;4;6;0;1;1;0;0;0;0;472026,514299999920000;5766118,919900000100000;8,592113755000071;52,044974361000072;0
205413;5200408518400844428;5;1;70;8;2020;4;9;4;3;5;3;0;1;1;0;0;0;0;342963,259399999860000;5715406,154799999700000;6,734139211000070;51,567833427000039;0
205415;5200412709500679230;5;5;66;76;2020;4;11;1;3;5;3;0;1;1;0;0;0;0;393652,741700000130000;5794295,945000000300000;7,440791038000043;52,288718257000028;0
205418;5200414601310792205;5;3;15;0;2020;4;15;3;2;0;1;0;1;0;0;0;0;0;351937,503700000230000;5649304,623199999300000;6,890910754000061;50,976279445000046;0
205420;5200408518400182155;5;1;70;8;2020;4;14;4;2;5;3;0;1;1;0;0;0;0;347243,541500000280000;5714182,407700000300000;6,796380710000051;51,558013838000079;0
205422;5200409610211832769;5;3;70;4;2020;4;12;5;2;5;3;0;1;1;0;0;0;0;312149,502100000160000;5661940,075999999400000;6,318193193000070;51,078177822000043;0
205423;5200408518120682246;5;1;70;44;2020;4;22;4;3;2;6;2;1;1;0;0;0;0;335051,170699999670000;5720077,544600000600000;6,617885384000033;51,607541646000072;0
205424;5200409609108473663;5;3;58;8;2020;4;12;5;3;3;6;0;1;1;0;0;0;0;321868,949599999930000;5630024,971599999800000;6,472402148000072;50,794558913000060;0
205427;5200408516500107207;5;1;58;16;2020;4;12;4;3;2;6;0;1;0;0;0;0;0;355990,549899999980000;5672206,546800000600000;6,939478885000028;51,183117274000040;0
205428;5200409608100727200;5;3;34;2;2020;4;11;5;3;6;4;0;1;0;1;0;0;0;294718,396999999880000;5629177,436000000700000;6,088117647000047;50,777969302000031;0
205433;5200408516114468156;5;1;58;32;2020;4;17;4;3;0;1;0;1;0;0;0;0;0;369550,440000000410000;5691968,515000000600000;7,126167456000076;51,363978944000053;0
205435;5200408513210213202;5;1;62;24;2020;4;16;4;2;1;5;0;1;1;0;0;0;0;341199,240500000310000;5665788,484099999100000;6,730842707000022;51,121532557000080;0
205438;5200409601610239209;5;3;15;0;2020;4;15;5;3;5;3;0;1;1;0;0;0;0;358668,784900000320000;5641563,313200000700000;6,989733948000037;50,908399368000062;0
205440;5200409601400981802;5;3;15;0;2020;4;8;5;2;0;1;0;1;0;0;0;0;0;352531,398000000040000;5652740,618000000700000;6,897969499000055;51,007309261000046;0
205441;5200414500300617207;5;1;11;0;2020;4;17;3;3;1;7;0;1;1;0;0;0;0;343792,030000000260000;5674970,528999999200000;6,763874073000068;51,204749739000079;0
205443;5200408503100781524;5;1;24;0;2020;4;19;4;2;0;1;0;1;0;1;0;0;0;368231,823200000450000;5678699,725999999800000;7,112137689000065;51,244426212000064;0
205445;5200408502317935206;5;1;13;0;2020;4;13;4;3;0;7;0;1;1;0;0;0;0;356562,057699999770000;5704564,464999999900000;6,934623697000063;51,474035086000072;0
205446;5200409601220189202;5;3;15;0;2020;4;13;5;3;1;3;0;1;1;0;0;0;0;355260,561499999840000;5642339,101299999300000;6,940981434000037;50,914526752000029;0
205449;5200409600140678250;5;3;14;0;2020;4;18;5;3;0;1;0;1;0;0;0;0;0;367280,442999999970000;5622494,164999999100000;7,119052579000027;50,739051979000067;0
205454;5200408502214868204;5;1;13;0;2020;4;10;4;3;5;2;0;1;1;0;0;0;0;362090,422000000250000;5699176,430999999900000;7,016274981000038;51,426990636000028;0
205458;5200413515212078916;5;1;54;32;2020;4;18;2;3;8;1;0;1;1;0;0;0;0;309335,116799999960000;5717084,066500000700000;6,248562153000023;51,572538254000051;0
205459;5200409515111522076;5;1;54;8;2020;4;9;5;3;0;7;0;1;0;0;0;0;0;310074,284799999560000;5745670,317399999100000;6,243648628000074;51,829522657000041;0
205461;5200409513210978615;5;1;62;24;2020;4;12;5;3;0;7;0;1;0;0;0;0;0;338627,566700000320000;5670059,474500000500000;6,692213337000055;51,159188806000031;0
205462;5200408500200473993;5;1;11;0;2020;4;11;4;2;4;2;0;1;1;0;0;0;0;345014,600700000300000;5679484,628799999100000;6,779409199000043;51,245643733000065;0
205463;5200414303100579090;5;9;15;0;2020;4;19;3;3;0;7;0;1;1;0;0;0;0;415619,041000000200000;5725120,969000000500000;7,779773611000053;51,670722495000064;0
205466;5200416405116579097;5;7;54;16;2020;4;13;5;2;0;1;0;1;0;0;0;0;0;450585,206100000070000;5755619,302600000100000;8,281008998000061;51,949083383000072;0
205467;5200418700100681206;5;5;13;0;2020;4;15;7;3;6;4;0;1;0;1;0;0;0;365675,852800000460000;5708807,970599999700000;7,064155690000064;51,514407039000048;0
205468;5200416600110545499;5;3;14;0;2020;4;16;5;2;0;1;0;1;0;0;0;0;0;365836,610500000420000;5621613,123400000900000;7,098922733000052;50,730801445000054;0
205469;5200418316300902201;5;9;74;28;2020;4;17;7;3;0;1;0;1;0;0;0;0;0;455302,656600000340000;5723615,017799999600000;8,353771108000046;51,661742179000044;1
205470;5200415609220377577;5;3;58;24;2020;4;21;4;2;5;4;2;1;0;1;0;0;0;315496,986399999820000;5644953,718399999700000;6,374560843000040;50,926675148000072;0
205471;5200415608408475204;5;3;34;8;2020;4;12;4;3;5;3;0;1;1;0;0;0;0;303671,942099999640000;5645403,847300000500000;6,206257986000026;50,926815790000035;0
205472;5200417518100665788;5;1;70;48;2020;4;11;6;2;5;7;0;1;0;0;0;0;0;326469,991999999620000;5728522,953999999900000;6,489896362000025;51,680827007000062;0
205474;5200416706100572207;5;5;58;32;2020;4;17;5;3;0;1;0;1;0;0;0;0;0;386968,378800000060000;5753951,349899999800000;7,356220747000066;51,924804635000044;0
205476;5200419600120178206;5;3;82;24;2020;4;14;1;3;4;6;0;1;0;0;0;0;0;371748,304899999870000;5616092,967100000000000;7,184562428000049;50,682519241000080;0
205477;5200416503400178201;5;1;22;0;2020;4;11;5;2;6;6;0;1;0;1;0;0;0;363542,755300000310000;5671912,030500000300000;7,047580357000072;51,182323149000069;0
205478;5200417705000247427;5;5;54;68;2020;4;18;6;3;5;3;0;1;1;0;0;0;0;350203,501000000160000;5768843,579900000200000;6,815425739000034;52,049926722000066;0
205480;5200416513320074313;5;1;62;4;2020;4;5;5;3;0;1;1;1;0;0;0;0;0;349555,567800000310000;5664420,091000000000000;6,850727357000039;51,111491502000035;0
205483;5200417515110784201;5;1;54;36;2020;4;14;6;3;3;6;0;1;0;0;0;0;0;303498,206699999980000;5742392,964400000900000;6,150195269000051;51,797817714000075;0
